301, 255, 37
302, 246, 36
303, 238, 36
304, 313, 37
305, 305, 34
306, 298, 32
307, 292, 29
308, 284, 28
309, 277, 26
311, 268, 23
312, 261, 23
313, 254, 21
314, 245, 22
315, 237, 21
317, 316, 24
318, 311, 22
319, 303, 18
320, 295, 17
321, 286, 14
322, 278, 12
323, 270, 11
324, 262, 9
325, 254, 8
326, 246, 7
327, 238, 7
329, 222, 135
330, 213, 136
331, 205, 139
332, 197, 142
333, 222, 122
334, 213, 122
335, 203, 125
336, 193, 130
337, 223, 107
338, 213, 109
339, 204, 111
340, 194, 113
341, 186, 117
342, 221, 95
343, 214, 95
344, 205, 96
345, 196, 98
346, 189, 101
347, 180, 105
348, 222, 75
349, 213, 76
350, 206, 77
351, 196, 78
352, 188, 80
353, 181, 83
354, 173, 85
356, 221, 63
357, 213, 63
358, 203, 65
359, 194, 66
360, 185, 68
361, 177, 70
362, 166, 74
364, 223, 49
365, 215, 50
366, 207, 51
367, 198, 52
368, 191, 52
370, 183, 56
371, 175, 57
372, 168, 59
373, 160, 63
374, 223, 36
375, 214, 36
376, 205, 38
377, 196, 38
378, 187, 40
380, 178, 42
381, 171, 45
382, 162, 47
383, 155, 50
384, 223, 21
385, 215, 21
386, 208, 23
387, 201, 23
388, 193, 24
389, 185, 25
391, 177, 27
392, 171, 28
393, 162, 31
394, 155, 34
395, 149, 37
397, 221, 7
398, 215, 7
399, 207, 9
400, 199, 9
401, 192, 10
402, 182, 11
403, 175, 13
404, 167, 16
405, 159, 19
406, 152, 20
407, 144, 24
409, 183, 147
410, 176, 153
411, 168, 157
412, 162, 162
413, 177, 136
414, 168, 141
415, 160, 145
416, 152, 152
417, 173, 122
418, 165, 126
419, 157, 133
420, 149, 138
421, 141, 146
422, 168, 111
423, 159, 115
424, 153, 119
425, 144, 124
426, 139, 130
427, 131, 135
428, 159, 92
429, 152, 97
430, 144, 99
431, 137, 106
432, 130, 111
433, 123, 116
434, 116, 121
436, 152, 80
437, 145, 86
438, 136, 90
439, 130, 95
440, 121, 101
441, 115, 107
442, 108, 114
444, 147, 68
445, 140, 73
446, 135, 76
447, 128, 80
448, 121, 84
450, 114, 91
451, 109, 94
452, 102, 99
453, 97, 106
454, 142, 56
455, 134, 61
456, 127, 65
457, 119, 69
458, 113, 74
460, 105, 79
461, 99, 84
462, 93, 90
463, 87, 95
464, 137, 42
465, 130, 46
466, 122, 50
467, 116, 53
468, 111, 57
469, 103, 62
471, 98, 66
472, 92, 72
473, 87, 77
474, 81, 81
475, 75, 86
478, 131, 29
479, 124, 34
480, 118, 37
481, 110, 42
482, 103, 46
483, 96, 51
484, 89, 55
485, 84, 61
486, 79, 65
487, 73, 71
488, 66, 76
489, 172, 191
490, 168, 197
491, 165, 205
492, 162, 182
493, 157, 191
494, 152, 199
495, 152, 175
496, 146, 183
497, 144, 188
498, 140, 197
499, 141, 167
500, 137, 173
501, 132, 182
502, 128, 191
503, 131, 156
504, 126, 164
505, 121, 172
506, 118, 180
507, 114, 188
508, 122, 148
509, 117, 153
510, 112, 162
511, 108, 168
512, 104, 177
513, 102, 184
514, 108, 135
515, 102, 141
516, 97, 149
517, 93, 155
518, 88, 164
519, 86, 173
520, 81, 180
522, 97, 126
523, 90, 135
524, 88, 141
525, 81, 150
526, 77, 158
527, 73, 166
528, 69, 174
530, 86, 117
531, 81, 123
532, 77, 129
533, 72, 138
534, 69, 143
536, 65, 150
537, 62, 158
538, 59, 164
539, 56, 172
540, 76, 107
541, 70, 115
542, 65, 122
543, 60, 129
544, 56, 136
546, 53, 144
547, 49, 151
548, 46, 158
549, 42, 167
550, 65, 99
551, 61, 104
552, 56, 111
553, 52, 117
554, 49, 122
555, 45, 129
557, 40, 136
558, 38, 141
559, 34, 149
560, 31, 155
561, 29, 163
564, 55, 91
565, 50, 96
566, 45, 102
567, 41, 110
568, 37, 115
569, 32, 123
570, 28, 129
571, 25, 136
572, 21, 144
573, 18, 151
574, 16, 158
576, 148, 216
577, 146, 223
578, 145, 232
580, 134, 213
581, 133, 222
582, 133, 231
583, 122, 206
584, 120, 217
585, 120, 225
586, 118, 235
587, 108, 203
588, 107, 209
589, 107, 219
590, 107, 226
591, 106, 237
592, 96, 200
593, 94, 207
594, 93, 215
595, 92, 221
596, 92, 228
597, 92, 237
599, 76, 196
600, 74, 205
601, 72, 222
602, 73, 230
603, 73, 238
604, 73, 246
606, 64, 193
607, 61, 204
609, 59, 220
610, 59, 229
611, 60, 238
612, 60, 247
614, 52, 187
615, 50, 196
616, 47, 201
618, 46, 219
619, 45, 228
620, 46, 237
621, 46, 248
623, 37, 183
624, 36, 192
625, 34, 201
626, 31, 218
627, 31, 226
628, 31, 234
629, 31, 241
630, 32, 251
632, 23, 179
633, 21, 188
634, 20, 199
636, 18, 216
637, 17, 224
638, 17, 233
639, 17, 242
640, 18, 251
642, 11, 175
643, 8, 181
644, 8, 191
645, 6, 198
648, 4, 225
649, 4, 231
650, 3, 240
